p_column,threshold,pfa,pd
p_0.25,0.17351371419225498,0.958,1.0
p_0.25,0.1735271645344388,0.958,1.0
p_0.25,0.17354061487662265,0.958,1.0
p_0.25,0.17355406521880648,0.958,1.0
p_0.25,0.17356751556099032,0.958,1.0
p_0.25,0.17358096590317415,0.958,1.0
p_0.25,0.17359441624535799,0.958,1.0
p_0.25,0.17360786658754185,0.958,1.0
p_0.25,0.17362131692972566,0.958,1.0
p_0.25,0.17363476727190952,0.958,1.0
p_0.25,0.17364821761409333,0.958,1.0
p_0.25,0.1736616679562772,0.9576666666666667,1.0
p_0.25,0.173675118298461,0.9576666666666667,1.0
p_0.25,0.17368856864064486,0.9576666666666667,1.0
p_0.25,0.17370201898282867,0.9576666666666667,1.0
p_0.25,0.17371546932501253,0.9576666666666667,1.0
p_0.25,0.17372891966719636,0.9576666666666667,1.0
p_0.25,0.1737423700093802,0.9573333333333334,1.0
p_0.25,0.17375582035156403,0.9573333333333334,1.0
p_0.25,0.17376927069374787,0.957,1.0
p_0.25,0.1737827210359317,0.957,1.0
p_0.25,0.17379617137811554,0.9566666666666667,1.0
p_0.25,0.17380962172029937,0.956,1.0
p_0.25,0.1738230720624832,0.956,1.0
p_0.25,0.17383652240466704,0.956,1.0
p_0.25,0.17384997274685088,0.9556666666666667,1.0
p_0.25,0.1738634230890347,0.9556666666666667,1.0
p_0.25,0.17387687343121855,0.9553333333333334,1.0
p_0.25,0.17389032377340238,0.955,1.0
p_0.25,0.17390377411558622,0.955,1.0
p_0.25,0.17391722445777005,0.955,1.0
p_0.25,0.1739306747999539,0.955,1.0
p_0.25,0.17394412514213772,0.955,1.0
p_0.25,0.17395757548432156,0.955,1.0
p_0.25,0.1739710258265054,0.955,1.0
p_0.25,0.17398447616868923,0.955,1.0
p_0.25,0.17399792651087306,0.955,1.0
p_0.25,0.1740113768530569,0.955,1.0
p_0.25,0.17402482719524073,0.955,1.0
p_0.25,0.17403827753742457,0.9546666666666667,1.0
p_0.25,0.1740517278796084,0.954,1.0
p_0.25,0.17406517822179224,0.954,1.0
p_0.25,0.17407862856397607,0.954,1.0
p_0.25,0.1740920789061599,0.9536666666666667,1.0
p_0.25,0.17410552924834374,0.9536666666666667,1.0
p_0.25,0.17411897959052758,0.9536666666666667,1.0
p_0.25,0.17413242993271144,0.9533333333333334,1.0
p_0.25,0.17414588027489525,0.9533333333333334,1.0
p_0.25,0.1741593306170791,0.9533333333333334,1.0
p_0.25,0.17417278095926292,0.953,1.0
p_0.25,0.17418623130144678,0.953,1.0
p_0.25,0.1741996816436306,0.953,1.0
p_0.25,0.17421313198581445,0.9526666666666667,1.0
p_0.25,0.17422658232799826,0.9523333333333334,1.0
p_0.25,0.17424003267018212,0.952,1.0
p_0.25,0.17425348301236596,0.952,1.0
p_0.25,0.1742669333545498,0.952,1.0
p_0.25,0.17428038369673363,0.952,1.0
p_0.25,0.17429383403891746,0.952,1.0
p_0.25,0.1743072843811013,0.9513333333333334,1.0
p_0.25,0.17432073472328513,0.9513333333333334,1.0
p_0.25,0.17433418506546897,0.9513333333333334,1.0
p_0.25,0.1743476354076528,0.951,1.0
p_0.25,0.17436108574983664,0.9506666666666667,1.0
p_0.25,0.17437453609202047,0.9506666666666667,1.0
p_0.25,0.1743879864342043,0.9506666666666667,1.0
p_0.25,0.17440143677638814,0.9506666666666667,1.0
p_0.25,0.17441488711857198,0.9506666666666667,1.0
p_0.25,0.1744283374607558,0.9506666666666667,1.0
p_0.25,0.17444178780293965,0.9506666666666667,1.0
p_0.25,0.17445523814512348,0.9506666666666667,1.0
p_0.25,0.17446868848730732,0.9506666666666667,1.0
p_0.25,0.17448213882949115,0.9506666666666667,1.0
p_0.25,0.174495589171675,0.9496666666666667,1.0
p_0.25,0.17450903951385882,0.9493333333333334,1.0
p_0.25,0.17452248985604266,0.9493333333333334,1.0
p_0.25,0.1745359401982265,0.9493333333333334,1.0
p_0.25,0.17454939054041033,0.9486666666666667,1.0
p_0.25,0.17456284088259416,0.9486666666666667,1.0
p_0.25,0.174576291224778,0.9486666666666667,1.0
p_0.25,0.17458974156696183,0.9486666666666667,1.0
p_0.25,0.17460319190914567,0.9486666666666667,1.0
p_0.25,0.1746166422513295,0.9486666666666667,1.0
p_0.25,0.17463009259351334,0.9486666666666667,1.0
p_0.25,0.17464354293569717,0.9486666666666667,1.0
p_0.25,0.17465699327788103,0.9486666666666667,1.0
p_0.25,0.17467044362006484,0.9486666666666667,1.0
p_0.25,0.1746838939622487,0.9486666666666667,1.0
p_0.25,0.1746973443044325,0.9483333333333334,1.0
p_0.25,0.17471079464661637,0.948,1.0
p_0.25,0.17472424498880018,0.948,1.0
p_0.25,0.17473769533098404,0.948,1.0
p_0.25,0.17475114567316785,0.948,1.0
p_0.25,0.17476459601535171,0.948,1.0
p_0.25,0.17477804635753555,0.9476666666666667,1.0
p_0.25,0.17479149669971938,0.9476666666666667,1.0
p_0.25,0.17480494704190322,0.9476666666666667,1.0
p_0.25,0.17481839738408705,0.9476666666666667,1.0
p_0.25,0.1748318477262709,0.9473333333333334,1.0
p_0.25,0.17484529806845472,0.947,1.0
p_0.25,0.17485874841063856,0.947,1.0
p_0.25,0.1748721987528224,0.947,1.0
p_0.25,0.17488564909500623,0.947,1.0
p_0.25,0.17489909943719006,0.9466666666666667,1.0
p_0.25,0.1749125497793739,0.9463333333333334,1.0
p_0.25,0.17492600012155773,0.946,1.0
p_0.25,0.17493945046374157,0.946,1.0
p_0.25,0.1749529008059254,0.9456666666666667,1.0
p_0.25,0.17496635114810924,0.9456666666666667,1.0
p_0.25,0.17497980149029307,0.9453333333333334,1.0
p_0.25,0.1749932518324769,0.9453333333333334,1.0
p_0.25,0.17500670217466074,0.9453333333333334,1.0
p_0.25,0.17502015251684458,0.9453333333333334,1.0
p_0.25,0.17503360285902841,0.9453333333333334,1.0
p_0.25,0.17504705320121225,0.945,1.0
p_0.25,0.17506050354339608,0.9446666666666667,1.0
p_0.25,0.17507395388557992,0.9446666666666667,1.0
p_0.25,0.17508740422776375,0.9446666666666667,1.0
p_0.25,0.1751008545699476,0.9443333333333334,1.0
p_0.25,0.17511430491213142,0.9443333333333334,1.0
p_0.25,0.17512775525431526,0.9443333333333334,1.0
p_0.25,0.1751412055964991,0.9443333333333334,1.0
p_0.25,0.17515465593868293,0.9443333333333334,1.0
p_0.25,0.17516810628086676,0.9443333333333334,1.0
p_0.25,0.17518155662305063,0.944,1.0
p_0.25,0.17519500696523443,0.9433333333333334,1.0
p_0.25,0.1752084573074183,0.9433333333333334,1.0
p_0.25,0.1752219076496021,0.9433333333333334,1.0
p_0.25,0.17523535799178597,0.9433333333333334,1.0
p_0.25,0.17524880833396977,0.943,1.0
p_0.25,0.17526225867615364,0.943,1.0
p_0.25,0.17527570901833744,0.9426666666666667,1.0
p_0.25,0.1752891593605213,0.9423333333333334,1.0
p_0.25,0.17530260970270514,0.9423333333333334,1.0
p_0.25,0.17531606004488898,0.9423333333333334,1.0
p_0.25,0.1753295103870728,0.942,1.0
p_0.25,0.17534296072925665,0.9416666666666667,1.0
p_0.25,0.17535641107144048,0.9416666666666667,1.0
p_0.25,0.17536986141362432,0.9416666666666667,1.0
p_0.25,0.17538331175580815,0.9413333333333334,1.0
p_0.25,0.175396762097992,0.9413333333333334,1.0
p_0.25,0.17541021244017582,0.9410000000000001,1.0
p_0.25,0.17542366278235966,0.9410000000000001,1.0
p_0.25,0.1754371131245435,0.9410000000000001,1.0
p_0.25,0.17545056346672733,0.9410000000000001,1.0
p_0.25,0.17546401380891116,0.9410000000000001,1.0
p_0.25,0.175477464151095,0.9410000000000001,1.0
p_0.25,0.17549091449327883,0.9410000000000001,1.0
p_0.25,0.17550436483546267,0.9406666666666667,1.0
p_0.25,0.1755178151776465,0.9403333333333334,1.0
p_0.25,0.17553126551983034,0.9403333333333334,1.0
p_0.25,0.17554471586201417,0.9403333333333334,1.0
p_0.25,0.175558166204198,0.9403333333333334,1.0
p_0.25,0.17557161654638184,0.9396666666666667,1.0
p_0.25,0.17558506688856568,0.9396666666666667,1.0
p_0.25,0.1755985172307495,0.9396666666666667,1.0
p_0.25,0.17561196757293335,0.9393333333333334,1.0
p_0.25,0.17562541791511718,0.9393333333333334,1.0
p_0.25,0.17563886825730102,0.9393333333333334,1.0
p_0.25,0.17565231859948485,0.9393333333333334,1.0
p_0.25,0.1756657689416687,0.9393333333333334,1.0
p_0.25,0.17567921928385252,0.9393333333333334,1.0
p_0.25,0.17569266962603636,0.9393333333333334,1.0
p_0.25,0.17570611996822022,0.9393333333333334,1.0
p_0.25,0.17571957031040403,0.9393333333333334,1.0
p_0.25,0.1757330206525879,0.9393333333333334,1.0
p_0.25,0.1757464709947717,0.9393333333333334,1.0
p_0.25,0.17575992133695556,0.9393333333333334,1.0
p_0.25,0.17577337167913937,0.9390000000000001,1.0
p_0.25,0.17578682202132323,0.9390000000000001,1.0
p_0.25,0.17580027236350704,0.9386666666666666,1.0
p_0.25,0.1758137227056909,0.9386666666666666,1.0
p_0.25,0.17582717304787474,0.9386666666666666,1.0
p_0.25,0.17584062339005857,0.9386666666666666,1.0
p_0.25,0.1758540737322424,0.9386666666666666,1.0
p_0.25,0.17586752407442624,0.9386666666666666,1.0
p_0.25,0.17588097441661008,0.9386666666666666,1.0
p_0.25,0.1758944247587939,0.9386666666666666,1.0
p_0.25,0.17590787510097775,0.9386666666666666,1.0
p_0.25,0.17592132544316158,0.9386666666666666,1.0
p_0.25,0.17593477578534542,0.9386666666666666,1.0
p_0.25,0.17594822612752925,0.9386666666666666,1.0
p_0.25,0.17596167646971309,0.938,1.0
p_0.25,0.17597512681189692,0.938,1.0
p_0.25,0.17598857715408076,0.938,1.0
p_0.25,0.1760020274962646,0.9376666666666666,1.0
p_0.25,0.17601547783844843,0.9376666666666666,1.0
p_0.25,0.17602892818063226,0.9373333333333334,1.0
p_0.25,0.1760423785228161,0.9373333333333334,1.0
p_0.25,0.17605582886499993,0.9373333333333334,1.0
p_0.25,0.17606927920718377,0.9373333333333334,1.0
p_0.25,0.1760827295493676,0.9373333333333334,1.0
p_0.25,0.17609617989155144,0.9373333333333334,1.0
p_0.25,0.17610963023373527,0.9373333333333334,1.0
p_0.25,0.1761230805759191,0.937,1.0
p_0.25,0.17613653091810294,0.937,1.0
p_0.25,0.17614998126028678,0.9363333333333334,1.0
p_0.25,0.1761634316024706,0.9359999999999999,1.0
p_0.25,0.17617688194465445,0.9359999999999999,1.0
p_0.25,0.17619033228683828,0.9359999999999999,1.0
p_0.25,0.17620378262902212,0.9359999999999999,1.0
p_0.25,0.17621723297120595,0.9359999999999999,1.0
p_0.25,0.1762306833133898,0.9359999999999999,1.0
p_0.25,0.17624413365557362,0.9356666666666666,1.0
p_0.25,0.17625758399775748,0.9356666666666666,1.0
p_0.25,0.1762710343399413,0.9356666666666666,1.0
p_0.25,0.17628448468212515,0.935,1.0
p_0.25,0.17629793502430896,0.935,1.0
p_0.25,0.17631138536649282,0.9346666666666666,1.0
p_0.25,0.17632483570867663,0.9346666666666666,1.0
p_0.25,0.1763382860508605,0.9346666666666666,1.0
p_0.25,0.17635173639304433,0.9343333333333333,1.0
p_0.25,0.17636518673522816,0.9339999999999999,1.0
p_0.25,0.176378637077412,0.9339999999999999,1.0
p_0.25,0.17639208741959583,0.9339999999999999,1.0
p_0.25,0.17640553776177967,0.9339999999999999,1.0
p_0.25,0.1764189881039635,0.9339999999999999,1.0
p_0.25,0.17643243844614734,0.9339999999999999,1.0
p_0.25,0.17644588878833117,0.9336666666666666,1.0
p_0.25,0.176459339130515,0.9336666666666666,1.0
p_0.25,0.17647278947269884,0.9336666666666666,1.0
p_0.25,0.17648623981488268,0.9336666666666666,1.0
p_0.25,0.1764996901570665,0.9333333333333333,1.0
p_0.25,0.17651314049925035,0.9326666666666666,1.0
p_0.25,0.17652659084143418,0.9323333333333333,1.0
p_0.25,0.17654004118361802,0.9323333333333333,1.0
p_0.25,0.17655349152580185,0.9323333333333333,1.0
p_0.25,0.1765669418679857,0.9323333333333333,1.0
p_0.25,0.17658039221016952,0.9319999999999999,1.0
p_0.25,0.17659384255235336,0.9319999999999999,1.0
p_0.25,0.1766072928945372,0.9319999999999999,1.0
p_0.25,0.17662074323672103,0.9319999999999999,1.0
p_0.25,0.17663419357890486,0.9316666666666666,1.0
p_0.25,0.1766476439210887,0.9316666666666666,1.0
p_0.25,0.17666109426327253,0.9316666666666666,1.0
p_0.25,0.17667454460545637,0.9313333333333333,1.0
p_0.25,0.1766879949476402,0.9313333333333333,1.0
p_0.25,0.17670144528982404,0.931,1.0
p_0.25,0.17671489563200787,0.9306666666666666,1.0
p_0.25,0.1767283459741917,0.9306666666666666,1.0
p_0.25,0.17674179631637554,0.9306666666666666,1.0
p_0.25,0.1767552466585594,0.9303333333333333,1.0
p_0.25,0.1767686970007432,0.9303333333333333,1.0
p_0.25,0.17678214734292708,0.9303333333333333,1.0
p_0.25,0.17679559768511088,0.9303333333333333,1.0
p_0.25,0.17680904802729475,0.9299999999999999,1.0
p_0.25,0.17682249836947855,0.9299999999999999,1.0
p_0.25,0.17683594871166242,0.9296666666666666,1.0
p_0.25,0.17684939905384622,0.9296666666666666,1.0
p_0.25,0.1768628493960301,0.9293333333333333,1.0
p_0.25,0.17687629973821392,0.9293333333333333,1.0
p_0.25,0.17688975008039776,0.9293333333333333,1.0
p_0.25,0.1769032004225816,0.9293333333333333,1.0
p_0.25,0.17691665076476543,0.9293333333333333,1.0
p_0.25,0.17693010110694926,0.9293333333333333,1.0
p_0.25,0.1769435514491331,0.9293333333333333,1.0
p_0.25,0.17695700179131693,0.929,1.0
p_0.25,0.17697045213350077,0.929,1.0
p_0.25,0.1769839024756846,0.9286666666666666,1.0
p_0.25,0.17699735281786844,0.9286666666666666,1.0
p_0.25,0.17701080316005227,0.9286666666666666,1.0
p_0.25,0.1770242535022361,0.9286666666666666,1.0
p_0.25,0.17703770384441994,0.9286666666666666,1.0
p_0.25,0.17705115418660378,0.9283333333333333,1.0
p_0.25,0.1770646045287876,0.9283333333333333,1.0
p_0.25,0.17707805487097145,0.9283333333333333,1.0
p_0.25,0.17709150521315528,0.9283333333333333,1.0
p_0.25,0.17710495555533912,0.9283333333333333,1.0
p_0.25,0.17711840589752295,0.9283333333333333,1.0
p_0.25,0.1771318562397068,0.9283333333333333,1.0
p_0.25,0.17714530658189062,0.9283333333333333,1.0
p_0.25,0.17715875692407446,0.9283333333333333,1.0
p_0.25,0.1771722072662583,0.9283333333333333,1.0
p_0.25,0.17718565760844213,0.9283333333333333,1.0
p_0.25,0.17719910795062596,0.9283333333333333,1.0
p_0.25,0.1772125582928098,0.9283333333333333,1.0
p_0.25,0.17722600863499363,0.9283333333333333,1.0
p_0.25,0.17723945897717747,0.9283333333333333,1.0
p_0.25,0.1772529093193613,0.928,1.0
p_0.25,0.17726635966154514,0.927,1.0
p_0.25,0.177279810003729,0.927,1.0
p_0.25,0.1772932603459128,0.9266666666666666,1.0
p_0.25,0.17730671068809667,0.9263333333333333,1.0
p_0.25,0.17732016103028048,0.9263333333333333,1.0
p_0.25,0.17733361137246434,0.9263333333333333,1.0
p_0.25,0.17734706171464815,0.9263333333333333,1.0
p_0.25,0.177360512056832,0.9263333333333333,1.0
p_0.25,0.17737396239901582,0.9263333333333333,1.0
p_0.25,0.17738741274119968,0.9263333333333333,1.0
p_0.25,0.17740086308338351,0.926,1.0
p_0.25,0.17741431342556735,0.926,1.0
p_0.25,0.17742776376775118,0.926,1.0
p_0.25,0.17744121410993502,0.926,1.0
p_0.25,0.17745466445211885,0.926,1.0
p_0.25,0.1774681147943027,0.925,1.0
p_0.25,0.17748156513648652,0.925,1.0
p_0.25,0.17749501547867036,0.9246666666666666,1.0
p_0.25,0.1775084658208542,0.9246666666666666,1.0
p_0.25,0.17752191616303803,0.9246666666666666,1.0
p_0.25,0.17753536650522186,0.9246666666666666,1.0
p_0.25,0.1775488168474057,0.9246666666666666,1.0
p_0.25,0.17756226718958953,0.9243333333333333,1.0
p_0.25,0.17757571753177337,0.924,1.0
p_0.25,0.1775891678739572,0.924,1.0
p_0.25,0.17760261821614104,0.924,1.0
p_0.25,0.17761606855832487,0.9236666666666666,1.0
p_0.25,0.1776295189005087,0.9236666666666666,1.0
p_0.25,0.17764296924269254,0.9236666666666666,1.0
p_0.25,0.17765641958487638,0.9236666666666666,1.0
p_0.25,0.17766986992706021,0.9233333333333333,1.0
p_0.25,0.17768332026924405,0.9233333333333333,1.0
p_0.25,0.17769677061142788,0.9233333333333333,1.0
p_0.25,0.17771022095361172,0.9233333333333333,1.0
p_0.25,0.17772367129579555,0.923,1.0
p_0.25,0.1777371216379794,0.923,1.0
p_0.25,0.17775057198016322,0.9226666666666666,1.0
p_0.25,0.17776402232234706,0.9226666666666666,1.0
p_0.25,0.1777774726645309,0.9226666666666666,1.0
p_0.25,0.17779092300671473,0.9226666666666666,1.0
p_0.25,0.1778043733488986,0.9223333333333333,1.0
p_0.25,0.1778178236910824,0.9223333333333333,1.0
p_0.25,0.17783127403326626,0.922,1.0
p_0.25,0.17784472437545007,0.922,1.0
p_0.25,0.17785817471763393,0.922,1.0
p_0.25,0.17787162505981774,0.922,1.0
p_0.25,0.1778850754020016,0.922,1.0
p_0.25,0.1778985257441854,0.9216666666666666,1.0
p_0.25,0.17791197608636927,0.9216666666666666,1.0
p_0.25,0.1779254264285531,0.9216666666666666,1.0
p_0.25,0.17793887677073694,0.9216666666666666,1.0
p_0.25,0.17795232711292078,0.9216666666666666,1.0
p_0.25,0.1779657774551046,0.9213333333333333,1.0
p_0.25,0.17797922779728845,0.9213333333333333,1.0
p_0.25,0.17799267813947228,0.9213333333333333,1.0
p_0.25,0.17800612848165612,0.9213333333333333,1.0
p_0.25,0.17801957882383995,0.9206666666666666,1.0
p_0.25,0.1780330291660238,0.9203333333333333,1.0
p_0.25,0.17804647950820762,0.92,1.0
p_0.25,0.17805992985039146,0.9196666666666666,1.0
p_0.25,0.1780733801925753,0.9196666666666666,1.0
p_0.25,0.17808683053475913,0.9196666666666666,1.0
p_0.25,0.17810028087694296,0.9196666666666666,1.0
p_0.25,0.1781137312191268,0.9196666666666666,1.0
p_0.25,0.17812718156131063,0.9196666666666666,1.0
p_0.25,0.17814063190349447,0.9196666666666666,1.0
p_0.25,0.1781540822456783,0.919,1.0
p_0.25,0.17816753258786214,0.919,1.0
p_0.25,0.17818098293004597,0.9186666666666666,1.0
p_0.25,0.1781944332722298,0.9183333333333333,1.0
p_0.25,0.17820788361441364,0.9183333333333333,1.0
p_0.25,0.17822133395659748,0.918,1.0
p_0.25,0.1782347842987813,0.918,1.0
p_0.25,0.17824823464096515,0.918,1.0
p_0.25,0.17826168498314898,0.9176666666666666,1.0
p_0.25,0.17827513532533282,0.9176666666666666,1.0
p_0.25,0.17828858566751665,0.9176666666666666,1.0
p_0.25,0.1783020360097005,0.9173333333333333,1.0
p_0.25,0.17831548635188432,0.917,1.0
p_0.25,0.17832893669406819,0.917,1.0
p_0.25,0.178342387036252,0.9166666666666666,1.0
p_0.25,0.17835583737843586,0.9166666666666666,1.0
p_0.25,0.17836928772061966,0.9166666666666666,1.0
p_0.25,0.17838273806280353,0.9163333333333333,1.0
p_0.25,0.17839618840498733,0.9156666666666666,1.0
p_0.25,0.1784096387471712,0.9156666666666666,1.0
p_0.25,0.178423089089355,0.9156666666666666,1.0
p_0.25,0.17843653943153887,0.9156666666666666,1.0
p_0.25,0.1784499897737227,0.9146666666666666,1.0
p_0.25,0.17846344011590654,0.9146666666666666,1.0
p_0.25,0.17847689045809037,0.9146666666666666,1.0
p_0.25,0.1784903408002742,0.9146666666666666,1.0
p_0.25,0.17850379114245804,0.9146666666666666,1.0
p_0.25,0.17851724148464188,0.9146666666666666,1.0
p_0.25,0.1785306918268257,0.9146666666666666,1.0
p_0.25,0.17854414216900955,0.9143333333333333,1.0
p_0.25,0.17855759251119338,0.9143333333333333,1.0
p_0.25,0.17857104285337722,0.9143333333333333,1.0
p_0.25,0.17858449319556105,0.914,1.0
p_0.25,0.17859794353774489,0.914,1.0
p_0.25,0.17861139387992872,0.914,1.0
p_0.25,0.17862484422211256,0.9136666666666666,1.0
p_0.25,0.1786382945642964,0.9136666666666666,1.0
p_0.25,0.17865174490648023,0.9136666666666666,1.0
p_0.25,0.17866519524866406,0.9133333333333333,1.0
p_0.25,0.1786786455908479,0.9133333333333333,1.0
p_0.25,0.17869209593303173,0.913,1.0
p_0.25,0.17870554627521557,0.913,1.0
p_0.25,0.1787189966173994,0.913,1.0
p_0.25,0.17873244695958324,0.913,1.0
p_0.25,0.17874589730176707,0.913,1.0
p_0.25,0.1787593476439509,0.913,1.0
p_0.25,0.17877279798613474,0.9126666666666666,1.0
p_0.25,0.17878624832831858,0.9126666666666666,1.0
p_0.25,0.1787996986705024,0.9126666666666666,1.0
p_0.25,0.17881314901268625,0.9126666666666666,1.0
p_0.25,0.17882659935487008,0.9126666666666666,1.0
p_0.25,0.17884004969705392,0.9123333333333333,1.0
p_0.25,0.17885350003923778,0.9123333333333333,1.0
p_0.25,0.17886695038142159,0.9116666666666666,1.0
p_0.25,0.17888040072360545,0.9116666666666666,1.0
p_0.25,0.17889385106578926,0.9113333333333333,1.0
p_0.25,0.17890730140797312,0.9113333333333333,1.0
p_0.25,0.17892075175015693,0.9113333333333333,1.0
p_0.25,0.1789342020923408,0.911,1.0
p_0.25,0.1789476524345246,0.9103333333333333,1.0
p_0.25,0.17896110277670846,0.9103333333333333,1.0
p_0.25,0.17897455311889227,0.9103333333333333,1.0
p_0.25,0.17898800346107613,0.9103333333333333,1.0
p_0.25,0.17900145380325996,0.91,1.0
p_0.25,0.1790149041454438,0.9096666666666666,1.0
p_0.25,0.17902835448762763,0.9096666666666666,1.0
p_0.25,0.17904180482981147,0.9093333333333333,1.0
p_0.25,0.1790552551719953,0.909,1.0
p_0.25,0.17906870551417914,0.9083333333333333,1.0
p_0.25,0.17908215585636297,0.908,1.0
p_0.25,0.1790956061985468,0.908,1.0
p_0.25,0.17910905654073064,0.9076666666666666,1.0
p_0.25,0.17912250688291448,0.9073333333333333,1.0
p_0.25,0.1791359572250983,0.907,1.0
p_0.25,0.17914940756728215,0.907,1.0
p_0.25,0.17916285790946598,0.907,1.0
p_0.25,0.17917630825164982,0.9066666666666666,1.0
p_0.25,0.17918975859383365,0.9066666666666666,1.0
p_0.25,0.1792032089360175,0.9066666666666666,1.0
p_0.25,0.17921665927820132,0.9066666666666666,1.0
p_0.25,0.17923010962038516,0.9066666666666666,1.0
p_0.25,0.179243559962569,0.9063333333333333,1.0
p_0.25,0.17925701030475283,0.9063333333333333,1.0
p_0.25,0.17927046064693666,0.906,1.0
p_0.25,0.1792839109891205,0.906,1.0
p_0.25,0.17929736133130433,0.906,1.0
p_0.25,0.17931081167348817,0.906,1.0
p_0.25,0.179324262015672,0.906,1.0
p_0.25,0.17933771235785584,0.906,1.0
p_0.25,0.17935116270003967,0.9056666666666666,1.0
p_0.25,0.1793646130422235,0.9056666666666666,1.0
p_0.25,0.17937806338440737,0.9056666666666666,1.0
p_0.25,0.17939151372659118,0.9056666666666666,1.0
p_0.25,0.17940496406877504,0.9056666666666666,1.0
p_0.25,0.17941841441095885,0.9056666666666666,1.0
p_0.25,0.1794318647531427,0.9056666666666666,1.0
p_0.25,0.17944531509532652,0.9056666666666666,1.0
p_0.25,0.17945876543751038,0.9056666666666666,1.0
p_0.25,0.1794722157796942,0.9056666666666666,1.0
p_0.25,0.17948566612187805,0.9056666666666666,1.0
p_0.25,0.17949911646406186,0.9056666666666666,1.0
p_0.25,0.17951256680624572,0.9056666666666666,1.0
p_0.25,0.17952601714842956,0.9056666666666666,1.0
p_0.25,0.1795394674906134,0.9056666666666666,1.0
p_0.25,0.17955291783279723,0.9053333333333333,1.0
p_0.25,0.17956636817498106,0.9053333333333333,1.0
p_0.25,0.1795798185171649,0.9053333333333333,1.0
p_0.25,0.17959326885934873,0.9053333333333333,1.0
p_0.25,0.17960671920153257,0.9053333333333333,1.0
p_0.25,0.1796201695437164,0.9053333333333333,1.0
p_0.25,0.17963361988590024,0.9053333333333333,1.0
p_0.25,0.17964707022808407,0.9053333333333333,1.0
p_0.25,0.1796605205702679,0.905,1.0
p_0.25,0.17967397091245174,0.905,1.0
p_0.25,0.17968742125463558,0.905,1.0
p_0.25,0.1797008715968194,0.905,1.0
p_0.25,0.17971432193900325,0.905,1.0
p_0.25,0.17972777228118708,0.905,1.0
p_0.25,0.17974122262337092,0.905,1.0
p_0.25,0.17975467296555475,0.9043333333333333,1.0
p_0.25,0.1797681233077386,0.9043333333333333,1.0
p_0.25,0.17978157364992242,0.9043333333333333,1.0
p_0.25,0.17979502399210626,0.904,1.0
p_0.25,0.1798084743342901,0.904,1.0
p_0.25,0.17982192467647393,0.904,1.0
p_0.25,0.17983537501865776,0.904,1.0
p_0.25,0.1798488253608416,0.904,1.0
p_0.25,0.17986227570302543,0.904,1.0
p_0.25,0.17987572604520927,0.9036666666666666,1.0
p_0.25,0.1798891763873931,0.9036666666666666,1.0
p_0.25,0.17990262672957696,0.9036666666666666,1.0
p_0.25,0.17991607707176077,0.9036666666666666,1.0
p_0.25,0.17992952741394463,0.9033333333333333,1.0
p_0.25,0.17994297775612844,0.9033333333333333,1.0
p_0.25,0.1799564280983123,0.9033333333333333,1.0
p_0.25,0.1799698784404961,0.903,1.0
p_0.25,0.17998332878267997,0.903,1.0
p_0.25,0.17999677912486378,0.903,1.0
p_0.25,0.18001022946704764,0.9026666666666667,1.0
p_0.25,0.18002367980923145,0.9026666666666667,1.0
p_0.25,0.18003713015141531,0.9026666666666667,1.0
p_0.25,0.18005058049359915,0.9026666666666667,1.0
p_0.25,0.18006403083578298,0.9026666666666667,1.0
p_0.25,0.18007748117796682,0.9026666666666667,1.0
p_0.25,0.18009093152015065,0.9026666666666667,1.0
p_0.25,0.1801043818623345,0.9026666666666667,1.0
p_0.25,0.18011783220451832,0.9026666666666667,1.0
p_0.25,0.18013128254670216,0.902,1.0
p_0.25,0.180144732888886,0.902,1.0
p_0.25,0.18015818323106983,0.902,1.0
p_0.25,0.18017163357325366,0.902,1.0
p_0.25,0.1801850839154375,0.9016666666666666,1.0
p_0.25,0.18019853425762133,0.9013333333333333,1.0
p_0.25,0.18021198459980517,0.9013333333333333,1.0
p_0.25,0.180225434941989,0.901,1.0
p_0.25,0.18023888528417284,0.901,1.0
p_0.25,0.18025233562635667,0.901,1.0
p_0.25,0.1802657859685405,0.901,1.0
p_0.25,0.18027923631072434,0.901,1.0
p_0.25,0.18029268665290818,0.901,1.0
p_0.25,0.18030613699509201,0.901,1.0
p_0.25,0.18031958733727585,0.9006666666666667,1.0
p_0.25,0.18033303767945968,0.9006666666666667,1.0
p_0.25,0.18034648802164352,0.9006666666666667,1.0
p_0.25,0.18035993836382735,0.9006666666666667,1.0
p_0.25,0.1803733887060112,0.9006666666666667,1.0
p_0.25,0.18038683904819502,0.9006666666666667,1.0
p_0.25,0.18040028939037886,0.9006666666666667,1.0
p_0.25,0.1804137397325627,0.9006666666666667,1.0
p_0.25,0.18042719007474656,0.9,1.0
p_0.25,0.18044064041693036,0.9,1.0
p_0.25,0.18045409075911423,0.8993333333333333,1.0
p_0.25,0.18046754110129803,0.8993333333333333,1.0
p_0.25,0.1804809914434819,0.8993333333333333,1.0
p_0.25,0.1804944417856657,0.8993333333333333,1.0
p_0.25,0.18050789212784957,0.899,1.0
p_0.25,0.18052134247003337,0.899,1.0
p_0.25,0.18053479281221724,0.899,1.0
p_0.25,0.18054824315440104,0.899,1.0
p_0.25,0.1805616934965849,0.8986666666666667,1.0
p_0.25,0.18057514383876874,0.8986666666666667,1.0
